customer_id,company_name,region,subscription_tier,signup_date,is_active,monthly_revenue
CUST-05641,Murphy PLC,US,Growth,2024-11-17,False,499
CUST-05642,Werner-Lara,India,Starter,2024-09-21,True,99
CUST-05643,Rodriguez PLC,India,Starter,2025-06-03,True,99
CUST-05644,Bowen Ltd,SEA,Enterprise,2026-02-27,True,2499
CUST-05645,Brown Ltd,India,Enterprise,2024-10-14,True,2499
CUST-05646,Vang-Sanchez,India,Starter,2024-09-05,True,99
CUST-05647,Small-Williams,US,Growth,2025-10-26,True,499
CUST-05648,Jones Inc,US,Starter,2026-05-07,True,99
CUST-05649,Vega-Brown,SEA,Enterprise,2024-08-23,False,2499
CUST-05650,"Medina, Wise and Aguirre",US,Starter,2026-03-02,True,99
CUST-05651,Fisher and Sons,US,Starter,2024-12-17,True,99
CUST-05652,Daugherty-Holland,India,Growth,2026-02-08,True,499
CUST-05653,Robertson LLC,India,Growth,2025-04-01,True,499
CUST-05654,Watson-Brown,India,Starter,2025-09-23,True,99
CUST-05655,Smith-Johnson,India,Growth,2025-12-24,True,499
CUST-05656,"Curtis, Turner and Taylor",US,Starter,2025-07-17,False,99
CUST-05657,"Mata, Wright and Williams",US,Enterprise,2024-06-25,True,2499
CUST-05658,Lutz-Fleming,US,Starter,2025-01-29,True,99
CUST-05659,Floyd-Yang,US,Enterprise,2024-11-20,True,2499
CUST-05660,"Austin, Reynolds and Jenkins",India,Starter,2024-12-03,True,99
CUST-05661,Mccormick-Baker,India,Starter,2024-12-24,True,99
CUST-05662,Wilkins LLC,US,Enterprise,2024-09-17,True,2499
CUST-05663,Henderson-Diaz,SEA,Enterprise,2026-03-12,True,2499
CUST-05664,Morgan-Stafford,US,Growth,2026-02-02,True,499
CUST-05665,"Hayes, Benton and Tate",US,Starter,2025-04-11,True,99
CUST-05666,Lee PLC,US,Growth,2025-11-28,True,499
CUST-05667,"Johnson, Anderson and Vincent",US,Growth,2025-05-16,False,499
CUST-05668,Scott-Sullivan,India,Growth,2025-09-18,False,499
CUST-05669,Logan-Dickerson,US,Growth,2025-05-16,True,499
CUST-05670,Townsend LLC,US,Starter,2025-01-15,True,99
CUST-05671,"Roberts, Rodriguez and Chen",India,Growth,2024-07-08,False,499
CUST-05672,"Franklin, Perez and Brown",US,Growth,2024-09-21,True,499
CUST-05673,"Frederick, Coleman and Foley",India,Starter,2024-07-31,True,99
CUST-05674,Thompson LLC,US,Growth,2024-08-27,True,499
CUST-05675,Richmond Group,India,Growth,2025-02-21,True,499
CUST-05676,Brandt-Mendoza,SEA,Growth,2025-05-05,True,499
CUST-05677,"Wells, Morales and Gallagher",India,Starter,2024-07-18,True,99
CUST-05678,"Jones, Johnson and Miller",US,Growth,2024-09-02,True,499
CUST-05679,Fletcher-Garcia,India,Starter,2026-05-13,True,99
CUST-05680,Bartlett-Christian,India,Growth,2025-10-17,True,499
CUST-05681,Ferguson-Holmes,SEA,Growth,2025-12-01,True,499
CUST-05682,Holder-Smith,US,Growth,2024-11-26,True,499
CUST-05683,"Smith, Wells and Black",India,Starter,2026-06-09,True,99
CUST-05684,Olson-Simpson,India,Growth,2026-06-07,True,499
CUST-05685,"Anderson, Baxter and Thompson",US,Enterprise,2024-12-03,True,2499
CUST-05686,"Khan, Howard and Galvan",SEA,Starter,2025-03-04,True,99
CUST-05687,Galvan LLC,US,Enterprise,2024-11-15,False,2499
CUST-05688,Taylor-Higgins,India,Growth,2024-06-29,True,499
CUST-05689,Farrell-Little,US,Growth,2026-04-14,True,499
CUST-05690,Jones-Cross,India,Starter,2026-06-20,False,99
CUST-05691,Brown PLC,India,Starter,2025-05-27,True,99
CUST-05692,Perez-Wolf,US,Enterprise,2024-10-31,True,2499
CUST-05693,Peterson-Jordan,SEA,Starter,2024-11-06,True,99
CUST-05694,"Chapman, Cruz and Goodwin",US,Starter,2026-03-14,True,99
CUST-05695,Murray LLC,India,Growth,2025-04-17,True,499
CUST-05696,"Jackson, Lucero and Gould",SEA,Starter,2024-08-05,True,99
CUST-05697,Collins Inc,SEA,Growth,2025-12-09,True,499
CUST-05698,"Grant, Potter and Gordon",US,Growth,2025-09-07,False,499
CUST-05699,Cox-Goodwin,India,Enterprise,2024-12-01,True,2499
CUST-05700,Williams-Lowe,India,Growth,2024-08-23,True,499
CUST-05701,Scott-Delgado,India,Starter,2025-04-21,True,99
CUST-05702,Pearson-Morgan,SEA,Starter,2026-01-22,True,99
CUST-05703,Kane Inc,India,Growth,2025-01-24,True,499
CUST-05704,Taylor and Sons,US,Starter,2024-10-03,True,99
CUST-05705,Michael Group,India,Enterprise,2026-02-04,False,2499
CUST-05706,Carrillo-Mendez,US,Growth,2025-04-20,True,499
CUST-05707,"Simon, Henry and Bentley",India,Starter,2025-04-29,True,99
CUST-05708,"Ochoa, Miller and Gonzales",US,Enterprise,2026-04-05,False,2499
CUST-05709,Duran-Sanchez,US,Starter,2026-06-21,True,99
CUST-05710,Newman-Gregory,India,Starter,2024-12-17,True,99
CUST-05711,Burns Inc,US,Growth,2024-12-20,True,499
CUST-05712,Dillon PLC,SEA,Enterprise,2024-09-22,True,2499
CUST-05713,"Gray, Jackson and Jones",US,Growth,2025-04-14,True,499
CUST-05714,Gomez-Smith,US,Starter,2024-09-05,False,99
CUST-05715,"Brown, Bradford and Lawson",India,Starter,2025-02-06,False,99
CUST-05716,Rivers-Serrano,India,Starter,2024-08-03,True,99
CUST-05717,Murphy-Reid,India,Starter,2026-05-27,True,99
CUST-05718,Hughes and Sons,India,Starter,2025-08-24,True,99
CUST-05719,Ball-Shaw,India,Growth,2024-10-23,True,499
CUST-05720,Adams and Sons,India,Enterprise,2024-11-18,True,2499
CUST-05721,Abbott-Ibarra,SEA,Starter,2024-09-13,True,99
CUST-05722,Johnson Ltd,US,Starter,2024-06-30,True,99
CUST-05723,"Yang, Robertson and Espinoza",India,Growth,2024-08-12,True,499
CUST-05724,Alexander-Wagner,India,Growth,2025-06-28,False,499
CUST-05725,"Stein, Kirby and Reed",US,Enterprise,2024-08-29,True,2499
CUST-05726,Ramirez LLC,India,Starter,2025-12-12,True,99
CUST-05727,"Moses, Green and Simmons",India,Starter,2025-06-07,True,99
CUST-05728,"Clark, Nichols and Ward",India,Growth,2024-09-26,True,499
CUST-05729,Alvarez PLC,US,Growth,2025-10-04,True,499
CUST-05730,Cole PLC,US,Starter,2026-03-02,False,99
CUST-05731,Smith Ltd,India,Growth,2025-09-19,True,499
CUST-05732,"Campos, Mcbride and Caldwell",US,Starter,2025-02-08,True,99
CUST-05733,Schneider Inc,SEA,Starter,2025-02-24,True,99
CUST-05734,Herrera PLC,US,Growth,2025-06-20,True,499
CUST-05735,"Guerrero, Sawyer and Moss",US,Starter,2026-06-09,True,99
CUST-05736,"Bradley, Coleman and Willis",US,Growth,2026-01-18,True,499
CUST-05737,"Frank, Dyer and Duran",India,Starter,2025-01-04,True,99
CUST-05738,"Brown, Kaiser and Edwards",India,Starter,2024-07-29,True,99
CUST-05739,"Warner, Monroe and Garcia",SEA,Starter,2025-03-10,True,99
CUST-05740,Becker-King,US,Starter,2026-02-06,True,99
CUST-05741,Johnson Inc,SEA,Starter,2024-09-17,True,99
CUST-05742,"Downs, Fernandez and Stuart",US,Growth,2025-10-05,True,499
CUST-05743,"King, Adams and Conway",US,Growth,2025-11-23,True,499
CUST-05744,"Wong, Vargas and Martin",India,Starter,2025-10-31,False,99
CUST-05745,Allen Inc,US,Starter,2025-09-11,False,99
CUST-05746,Daugherty Ltd,US,Enterprise,2025-04-01,True,2499
CUST-05747,"Dunn, Johnson and Mora",US,Starter,2024-07-16,True,99
CUST-05748,Acevedo PLC,US,Starter,2025-08-28,True,99
CUST-05749,Lucero PLC,US,Starter,2024-08-20,True,99
CUST-05750,"Glass, Joseph and Hawkins",India,Growth,2025-10-01,False,499
CUST-05751,Jackson Inc,US,Starter,2026-05-20,True,99
CUST-05752,Velasquez Inc,India,Growth,2025-12-27,False,499
CUST-05753,Hall Inc,US,Starter,2024-07-03,True,99
CUST-05754,Brown PLC,US,Starter,2024-06-28,True,99
CUST-05755,Murray-Gray,India,Starter,2026-04-08,True,99
CUST-05756,Kent PLC,US,Growth,2026-03-30,False,499
CUST-05757,"Carlson, Parrish and Gillespie",SEA,Growth,2026-02-02,True,499
CUST-05758,"Castillo, Hughes and Smith",SEA,Starter,2026-03-18,True,99
CUST-05759,Meyers and Sons,India,Starter,2025-03-09,True,99
CUST-05760,Reyes-Davis,US,Growth,2025-05-10,False,499
CUST-05761,Lowery and Sons,US,Growth,2026-02-13,True,499
CUST-05762,"Roberts, Flores and Sanchez",US,Starter,2025-06-01,True,99
CUST-05763,Lawrence Inc,India,Growth,2026-03-05,True,499
CUST-05764,Hill-Logan,US,Starter,2026-03-14,False,99
CUST-05765,"May, Lee and Parker",US,Starter,2024-12-21,True,99
CUST-05766,"Stewart, Rhodes and Davis",India,Starter,2025-11-01,True,99
CUST-05767,Gonzalez Inc,India,Growth,2025-03-29,True,499
CUST-05768,Conley-Powell,India,Starter,2024-10-24,True,99
CUST-05769,Smith LLC,US,Growth,2026-03-09,True,499
CUST-05770,Cisneros-Chapman,US,Growth,2025-05-14,True,499
CUST-05771,Flowers-Rivera,US,Growth,2024-12-16,True,499
CUST-05772,"Williams, Reynolds and Prince",India,Starter,2025-04-03,True,99
CUST-05773,Henderson-Davis,US,Starter,2025-10-01,True,99
CUST-05774,Stein Group,India,Enterprise,2025-04-06,True,2499
CUST-05775,Evans-Miller,India,Growth,2024-08-30,False,499
CUST-05776,Padilla and Sons,US,Growth,2025-06-25,True,499
CUST-05777,Smith-Griffin,India,Starter,2026-03-07,True,99
CUST-05778,Garcia-Mendez,US,Starter,2025-05-25,True,99
CUST-05779,"Adams, Montgomery and Williams",India,Growth,2024-12-26,True,499
CUST-05780,"Smith, Mejia and Wolf",US,Starter,2025-03-31,True,99
CUST-05781,Barnes-Harris,SEA,Growth,2024-11-12,False,499
CUST-05782,"Taylor, Ferguson and Bradley",SEA,Starter,2025-01-14,True,99
CUST-05783,"Sullivan, Price and Stevens",India,Starter,2024-09-16,True,99
CUST-05784,Rice PLC,India,Starter,2024-12-27,True,99
CUST-05785,Grant-Meyer,US,Starter,2025-11-12,True,99
CUST-05786,"Knight, Kennedy and Cooley",India,Starter,2024-07-15,True,99
CUST-05787,"Davidson, Harrington and Jones",US,Growth,2024-10-18,True,499
CUST-05788,Watson PLC,US,Starter,2025-12-23,True,99
CUST-05789,White-Chavez,India,Starter,2024-11-15,True,99
CUST-05790,Hudson Group,India,Enterprise,2026-03-12,False,2499
CUST-05791,Steele and Sons,US,Starter,2026-06-15,True,99
CUST-05792,Johnson Inc,US,Starter,2025-08-07,True,99
CUST-05793,Reynolds Ltd,US,Growth,2026-02-22,True,499
CUST-05794,Gibson-Richmond,SEA,Enterprise,2026-02-02,False,2499
CUST-05795,"Ray, Guerra and Lopez",US,Starter,2025-04-12,True,99
CUST-05796,Turner Inc,India,Starter,2025-07-01,False,99
CUST-05797,"Bond, Juarez and Baird",US,Growth,2024-09-07,True,499
CUST-05798,"Richardson, Taylor and Jones",US,Starter,2024-08-05,True,99
CUST-05799,Ward-Dixon,India,Growth,2025-04-28,True,499
CUST-05800,Murray Group,India,Enterprise,2025-05-11,True,2499
CUST-05801,Mccarthy-Lambert,India,Enterprise,2025-03-04,True,2499
CUST-05802,Freeman Group,India,Starter,2026-01-21,True,99
CUST-05803,"Lopez, Jones and Weaver",US,Starter,2025-05-18,True,99
CUST-05804,"Arnold, Ramirez and Franklin",India,Enterprise,2024-07-10,True,2499
CUST-05805,"Powell, Taylor and Adams",India,Starter,2024-11-01,False,99
CUST-05806,Thomas Group,India,Starter,2025-02-08,True,99
CUST-05807,Hunt-Jones,US,Growth,2025-09-18,True,499
CUST-05808,Shepherd LLC,US,Starter,2024-11-01,False,99
CUST-05809,"Simon, Adams and Anderson",SEA,Starter,2024-11-21,True,99
CUST-05810,"Reed, Carter and Tucker",India,Enterprise,2025-04-04,True,2499
CUST-05811,Flores PLC,US,Starter,2026-05-11,True,99
CUST-05812,Smith PLC,US,Starter,2025-06-05,False,99
CUST-05813,Martinez LLC,India,Starter,2025-05-31,True,99
CUST-05814,Rivas-Page,India,Growth,2025-06-03,True,499
CUST-05815,Hurley Inc,India,Starter,2025-02-02,True,99
CUST-05816,Chen and Sons,India,Starter,2024-08-26,True,99
CUST-05817,"Roach, Ortiz and Sampson",SEA,Growth,2025-11-21,True,499
CUST-05818,Jackson-Wilcox,US,Growth,2025-02-12,True,499
CUST-05819,Abbott-Harrison,SEA,Starter,2025-09-17,True,99
CUST-05820,Gordon PLC,US,Growth,2024-07-28,False,499
CUST-05821,"Murphy, Griffith and Cobb",SEA,Starter,2025-04-05,True,99
CUST-05822,Brown Group,US,Growth,2025-06-24,True,499
CUST-05823,"Pearson, Gaines and Black",US,Starter,2024-08-29,True,99
CUST-05824,Barker Ltd,India,Starter,2025-07-16,True,99
CUST-05825,Allen-Taylor,India,Growth,2025-03-12,True,499
CUST-05826,Jones-David,US,Starter,2024-11-19,True,99
CUST-05827,"Glass, Norton and Brooks",India,Starter,2024-10-19,True,99
CUST-05828,Jones-Hartman,India,Starter,2024-10-01,True,99
CUST-05829,"May, Mullins and Brown",SEA,Growth,2025-12-30,True,499
CUST-05830,Andrews Inc,US,Starter,2025-07-14,True,99
CUST-05831,"Thompson, Marshall and Aguirre",SEA,Starter,2026-04-25,False,99
CUST-05832,"Miller, Lopez and Miller",US,Starter,2025-12-05,True,99
CUST-05833,Manning and Sons,SEA,Starter,2025-10-21,True,99
CUST-05834,Brown-Hudson,US,Starter,2026-06-16,True,99
CUST-05835,Williams Group,SEA,Starter,2025-10-17,True,99
CUST-05836,Pacheco PLC,US,Starter,2026-04-12,True,99
CUST-05837,Becker-Smith,SEA,Starter,2026-04-04,True,99
CUST-05838,Scott-Haynes,US,Growth,2025-07-12,False,499
CUST-05839,"Miller, Gordon and Glover",US,Growth,2025-12-15,True,499
CUST-05840,"Dawson, Lyons and Perez",SEA,Enterprise,2026-03-01,True,2499
CUST-05841,"Thomas, Bradley and Mcdonald",India,Starter,2025-12-02,True,99
CUST-05842,"Peters, Lewis and Mathews",India,Enterprise,2026-02-10,True,2499
CUST-05843,Anderson-Scott,India,Starter,2025-03-21,True,99
CUST-05844,Miranda-Gutierrez,US,Enterprise,2024-10-28,True,2499
CUST-05845,"Davis, Weber and Le",India,Starter,2025-04-25,True,99
CUST-05846,Madden and Sons,India,Starter,2024-09-26,True,99
CUST-05847,Shepherd-Miller,US,Starter,2025-02-24,True,99
CUST-05848,"Ayala, Johnson and Cook",India,Starter,2025-08-07,True,99
CUST-05849,Bell PLC,SEA,Growth,2025-06-19,True,499
CUST-05850,"Bishop, Walker and White",India,Growth,2026-06-02,True,499
CUST-05851,Stafford-Lewis,US,Enterprise,2025-08-03,True,2499
CUST-05852,"Ward, Scott and Gallagher",US,Growth,2025-10-22,True,499
CUST-05853,Rogers and Sons,US,Starter,2025-12-22,True,99
CUST-05854,Moreno-Sullivan,SEA,Starter,2026-05-31,True,99
CUST-05855,Werner-Graham,US,Enterprise,2026-04-10,True,2499
CUST-05856,"Patterson, Lee and Kelley",India,Growth,2026-06-12,True,499
CUST-05857,"Davies, Macdonald and Galvan",India,Growth,2025-08-05,True,499
CUST-05858,"Lee, Torres and Thompson",India,Starter,2025-09-28,True,99
CUST-05859,Reyes Ltd,SEA,Growth,2026-03-12,True,499
CUST-05860,Sullivan-Taylor,SEA,Enterprise,2025-12-30,True,2499
CUST-05861,Rivera Inc,SEA,Starter,2024-09-21,True,99
CUST-05862,Velasquez-Mcintosh,India,Starter,2025-05-01,True,99
CUST-05863,"Williams, Ward and Harvey",SEA,Starter,2026-03-19,True,99
CUST-05864,Miller-Woodward,US,Growth,2026-01-10,False,499
CUST-05865,Harris and Sons,SEA,Starter,2025-08-28,True,99
CUST-05866,"Summers, Wheeler and Fernandez",US,Starter,2026-04-24,True,99
CUST-05867,Barrera-Nguyen,India,Starter,2025-01-03,True,99
CUST-05868,Snyder Ltd,US,Growth,2024-09-08,True,499
CUST-05869,Cross-Wade,SEA,Starter,2025-06-29,True,99
CUST-05870,"Garcia, Hall and Tapia",India,Starter,2024-09-14,True,99
CUST-05871,Ford PLC,India,Enterprise,2025-02-25,True,2499
CUST-05872,Davis-Andersen,US,Enterprise,2026-04-27,True,2499
CUST-05873,Thomas LLC,US,Starter,2024-09-20,True,99
CUST-05874,"Dunlap, Fleming and Brown",SEA,Growth,2024-09-04,True,499
CUST-05875,"Thompson, Schultz and Sullivan",India,Growth,2024-08-14,False,499
CUST-05876,"Watson, Hall and Roth",US,Starter,2025-01-10,True,99
CUST-05877,Hale-Miller,US,Starter,2024-10-28,True,99
CUST-05878,Bolton Inc,SEA,Starter,2026-01-06,True,99
CUST-05879,"Taylor, Kim and Edwards",SEA,Starter,2025-01-14,True,99
CUST-05880,"Howard, Hayden and Smith",India,Starter,2024-09-22,True,99
CUST-05881,Malone-Lyons,US,Growth,2024-10-24,False,499
CUST-05882,Miller Inc,India,Starter,2025-02-06,True,99
CUST-05883,Lewis-Ball,US,Growth,2025-12-21,False,499
CUST-05884,Knox LLC,SEA,Starter,2026-03-12,True,99
CUST-05885,"Parks, Chapman and Alexander",SEA,Growth,2025-07-17,True,499
CUST-05886,"Morgan, Kim and Williams",SEA,Starter,2025-02-21,True,99
CUST-05887,Garcia-Ramos,US,Growth,2025-04-02,True,499
CUST-05888,Richard Group,US,Growth,2026-05-13,True,499
CUST-05889,"Pierce, Galvan and Erickson",SEA,Growth,2025-02-16,True,499
CUST-05890,"Craig, Schneider and Mcintyre",US,Starter,2025-05-13,False,99
CUST-05891,"Potter, Jones and Smith",SEA,Growth,2025-05-31,True,499
CUST-05892,Roberts-Byrd,SEA,Enterprise,2024-12-09,True,2499
CUST-05893,Booker Ltd,India,Growth,2024-08-20,True,499
CUST-05894,Harris PLC,SEA,Starter,2026-06-04,True,99
CUST-05895,Smith LLC,India,Growth,2025-11-28,True,499
CUST-05896,Pace and Sons,US,Starter,2026-06-20,True,99
CUST-05897,Williams-Carr,India,Enterprise,2024-11-29,True,2499
CUST-05898,Brown-Daniels,US,Growth,2025-06-03,True,499
CUST-05899,"Austin, Davis and Walker",SEA,Starter,2024-08-20,False,99
CUST-05900,"Rogers, Gilbert and Mcclain",US,Starter,2026-06-10,True,99
CUST-05901,"Howard, Wolf and Sanchez",SEA,Starter,2026-01-20,True,99
CUST-05902,Parks-Peterson,India,Enterprise,2025-06-24,True,2499
CUST-05903,Ward Inc,India,Starter,2026-05-20,True,99
CUST-05904,Brown Group,India,Starter,2026-04-08,True,99
CUST-05905,"Shepard, Smith and Smith",US,Enterprise,2026-05-12,True,2499
CUST-05906,"Patterson, Sloan and Holloway",SEA,Starter,2025-12-30,True,99
CUST-05907,Jones Group,US,Starter,2025-01-14,True,99
CUST-05908,"Gonzales, Baker and Osborne",India,Growth,2024-09-03,True,499
CUST-05909,Ferrell PLC,India,Starter,2025-09-12,True,99
CUST-05910,Benson-Martinez,SEA,Starter,2026-05-17,True,99
CUST-05911,Bates PLC,US,Starter,2026-06-10,True,99
CUST-05912,Parker-Hale,US,Growth,2024-06-24,True,499
CUST-05913,Atkins-Smith,SEA,Enterprise,2025-12-06,True,2499
CUST-05914,Henry-Bennett,SEA,Starter,2025-05-08,True,99
CUST-05915,Cook Inc,India,Starter,2025-05-02,True,99
CUST-05916,Martin LLC,US,Starter,2025-09-30,True,99
CUST-05917,Jones and Sons,US,Growth,2025-02-28,True,499
CUST-05918,Edwards-Anderson,India,Starter,2025-02-19,True,99
CUST-05919,White-Rodriguez,SEA,Enterprise,2026-05-27,True,2499
CUST-05920,"Scott, Perkins and Burton",India,Starter,2025-02-25,True,99
CUST-05921,"Valentine, Park and Hernandez",US,Enterprise,2025-11-14,True,2499
CUST-05922,Parker Inc,India,Growth,2024-08-04,True,499
CUST-05923,Smith Inc,US,Growth,2025-08-19,False,499
CUST-05924,"Williams, Jacobson and Fisher",India,Starter,2025-03-24,True,99
CUST-05925,"Williams, Sanchez and Walsh",US,Growth,2025-06-28,True,499
CUST-05926,"Peters, Gutierrez and King",US,Starter,2026-01-19,True,99
CUST-05927,Hernandez Inc,US,Starter,2026-03-18,False,99
CUST-05928,Cruz Group,US,Starter,2024-06-27,True,99
CUST-05929,Norton PLC,US,Enterprise,2024-11-20,False,2499
CUST-05930,Campbell Ltd,India,Growth,2025-01-07,True,499
CUST-05931,Rosario-Mclean,India,Growth,2024-06-29,False,499
CUST-05932,Cook-Walter,India,Growth,2026-05-18,False,499
CUST-05933,"Hawkins, Hendrix and Hayes",US,Starter,2024-09-26,True,99
CUST-05934,"Valencia, Miller and Watkins",India,Growth,2025-11-10,True,499
CUST-05935,"Wise, Collins and Foster",US,Growth,2026-03-03,True,499
CUST-05936,Ashley and Sons,US,Growth,2024-09-02,False,499
CUST-05937,Lambert-Khan,India,Starter,2026-06-18,False,99
CUST-05938,Dyer and Sons,India,Enterprise,2025-07-11,True,2499
CUST-05939,Wood-Meyer,India,Enterprise,2025-05-03,True,2499
CUST-05940,Scott Group,SEA,Growth,2026-05-10,True,499
CUST-05941,Neal and Sons,India,Starter,2026-05-28,True,99
CUST-05942,Solomon Inc,India,Growth,2024-09-01,True,499
CUST-05943,Owen and Sons,US,Growth,2025-06-17,True,499
CUST-05944,Reeves PLC,US,Starter,2024-07-16,False,99
CUST-05945,White Group,India,Starter,2025-04-20,True,99
CUST-05946,"Bernard, Garcia and Pope",India,Starter,2024-09-12,True,99
CUST-05947,"Keller, Jones and Meadows",India,Growth,2024-12-01,True,499
CUST-05948,"Floyd, Boyd and Browning",US,Starter,2025-11-11,False,99
CUST-05949,"Smith, Diaz and Davis",US,Starter,2026-05-06,True,99
CUST-05950,Mejia PLC,India,Growth,2024-07-22,True,499
CUST-05951,Lewis-Watson,India,Growth,2024-09-20,True,499
CUST-05952,"Pierce, Cross and Gilmore",US,Starter,2024-09-12,True,99
CUST-05953,"Brady, Vaughn and Ruiz",US,Starter,2025-11-28,True,99
CUST-05954,"Vazquez, James and Black",India,Enterprise,2024-09-29,True,2499
CUST-05955,"Williams, Riddle and Morgan",US,Growth,2025-06-10,True,499
CUST-05956,Mendoza Ltd,India,Starter,2024-12-06,True,99
CUST-05957,"Hodge, Jones and Werner",India,Enterprise,2025-08-11,False,2499
CUST-05958,"Bender, Romero and Perkins",US,Starter,2024-12-13,True,99
CUST-05959,Lara LLC,US,Enterprise,2026-04-20,True,2499
CUST-05960,Ali-Collins,SEA,Starter,2024-09-02,True,99
CUST-05961,Sandoval PLC,US,Starter,2025-11-22,True,99
CUST-05962,Jackson Group,SEA,Starter,2025-08-03,True,99
CUST-05963,Smith and Sons,US,Starter,2025-10-27,True,99
CUST-05964,"Lewis, Phillips and Anderson",SEA,Growth,2026-03-29,True,499
CUST-05965,Taylor and Sons,US,Growth,2025-11-10,True,499
CUST-05966,King LLC,US,Growth,2024-08-31,True,499
CUST-05967,Freeman-Ramirez,India,Starter,2025-06-12,False,99
CUST-05968,Simon Ltd,US,Starter,2024-10-28,True,99
CUST-05969,"Adkins, Jones and Dickson",US,Starter,2024-07-17,True,99
CUST-05970,Ray-Page,US,Starter,2026-06-22,True,99
CUST-05971,"Smith, Martinez and Burton",India,Growth,2024-12-30,True,499
CUST-05972,Anderson Ltd,US,Starter,2025-02-25,True,99
CUST-05973,Irwin LLC,US,Growth,2025-06-24,False,499
CUST-05974,"Dominguez, Robinson and Anderson",India,Growth,2025-09-23,True,499
CUST-05975,"Gonzales, Howard and Arias",US,Starter,2025-04-15,True,99
CUST-05976,"Liu, Sanchez and Robbins",India,Growth,2025-03-28,True,499
CUST-05977,Roach and Sons,India,Starter,2026-04-06,True,99
CUST-05978,"Davis, Rogers and Williams",SEA,Starter,2025-05-17,True,99
CUST-05979,Foster-Smith,SEA,Growth,2025-01-11,True,499
CUST-05980,Cooper PLC,US,Starter,2024-07-03,True,99
CUST-05981,Donovan Group,India,Starter,2024-07-17,True,99
