ticket_id,customer_id,created_date,category,priority,resolution_days
TKT-019206,CUST-05764,2025-10-12,Onboarding,Low,0
TKT-019207,CUST-02318,2026-06-03,Feature Request,Medium,0
TKT-019208,CUST-02544,2026-06-04,Feature Request,Medium,3
TKT-019209,CUST-09345,2025-10-14,Feature Request,Medium,1
TKT-019210,CUST-03210,2025-07-08,Technical Bug,Low,7
TKT-019211,CUST-08646,2025-12-12,Technical Bug,Low,1
TKT-019212,CUST-05689,2026-02-26,Feature Request,Medium,0
TKT-019213,CUST-08936,2025-11-17,Technical Bug,Medium,1
TKT-019214,CUST-04286,2025-06-28,Onboarding,Low,1
TKT-019215,CUST-01053,2026-02-12,Feature Request,High,0
TKT-019216,CUST-00168,2026-01-27,Onboarding,Low,2
TKT-019217,CUST-05037,2025-11-21,Feature Request,Low,0
TKT-019218,CUST-09606,2025-07-20,Billing,Low,2
TKT-019219,CUST-01240,2026-03-18,Technical Bug,High,0
TKT-019220,CUST-10446,2025-07-26,Onboarding,Medium,0
TKT-019221,CUST-10979,2025-07-21,Billing,Medium,1
TKT-019222,CUST-02836,2025-08-26,Feature Request,Low,4
TKT-019223,CUST-05895,2026-01-09,Technical Bug,Low,0
TKT-019224,CUST-05629,2026-03-24,Onboarding,High,0
TKT-019225,CUST-02927,2025-07-04,Feature Request,Medium,0
TKT-019226,CUST-07228,2025-12-17,Billing,Low,0
TKT-019227,CUST-07508,2025-06-26,Feature Request,Medium,0
TKT-019228,CUST-07645,2026-05-09,Onboarding,Low,0
TKT-019229,CUST-02197,2025-09-26,Billing,Medium,0
TKT-019230,CUST-00157,2025-08-11,Billing,Medium,7
TKT-019231,CUST-04175,2026-04-07,Technical Bug,High,1
TKT-019232,CUST-04416,2026-03-07,Billing,Low,0
TKT-019233,CUST-09357,2025-11-21,Billing,Medium,1
TKT-019234,CUST-05422,2025-10-26,Onboarding,Medium,4
TKT-019235,CUST-04209,2026-02-18,Technical Bug,Medium,0
TKT-019236,CUST-10557,2025-08-20,Billing,Medium,1
TKT-019237,CUST-06275,2026-05-24,Feature Request,Medium,1
TKT-019238,CUST-01130,2026-02-26,Feature Request,Low,2
TKT-019239,CUST-03344,2025-07-20,Billing,High,0
TKT-019240,CUST-03035,2025-09-12,Billing,Urgent,1
TKT-019241,CUST-09846,2025-12-20,Technical Bug,Low,0
TKT-019242,CUST-04303,2025-11-10,Onboarding,Low,0
TKT-019243,CUST-00724,2026-03-30,Onboarding,Low,1
TKT-019244,CUST-08523,2025-10-19,Technical Bug,High,0
TKT-019245,CUST-05640,2026-03-12,Feature Request,Low,1
TKT-019246,CUST-01398,2025-07-05,Onboarding,Urgent,0
TKT-019247,CUST-03109,2026-03-17,Technical Bug,Medium,0
TKT-019248,CUST-09056,2025-11-14,Feature Request,Medium,0
TKT-019249,CUST-04187,2025-07-22,Billing,Medium,0
TKT-019250,CUST-05626,2025-09-16,Feature Request,Medium,0
TKT-019251,CUST-10987,2026-04-01,Billing,Urgent,3
TKT-019252,CUST-07128,2025-09-01,Feature Request,High,3
TKT-019253,CUST-09471,2025-07-12,Billing,Low,1
TKT-019254,CUST-06841,2026-01-16,Billing,High,0
TKT-019255,CUST-08314,2026-04-22,Onboarding,High,4
TKT-019256,CUST-06453,2026-04-18,Billing,Urgent,2
TKT-019257,CUST-02274,2025-10-28,Onboarding,Low,1
TKT-019258,CUST-05108,2026-03-06,Onboarding,Medium,0
TKT-019259,CUST-01667,2026-05-30,Feature Request,Low,2
TKT-019260,CUST-03318,2025-08-18,Onboarding,Medium,4
TKT-019261,CUST-10450,2025-06-24,Feature Request,Medium,3
TKT-019262,CUST-10607,2025-12-16,Feature Request,Low,0
TKT-019263,CUST-06620,2026-02-28,Billing,High,2
TKT-019264,CUST-10214,2025-09-01,Onboarding,Medium,1
TKT-019265,CUST-11980,2026-02-16,Feature Request,Medium,1
TKT-019266,CUST-03211,2026-06-04,Feature Request,Low,0
TKT-019267,CUST-11651,2025-12-05,Billing,Low,1
TKT-019268,CUST-08695,2026-01-31,Billing,Low,0
TKT-019269,CUST-07335,2025-12-08,Billing,Low,0
TKT-019270,CUST-01117,2026-02-09,Feature Request,Medium,1
TKT-019271,CUST-05729,2026-06-03,Feature Request,Medium,7
TKT-019272,CUST-08169,2025-12-15,Onboarding,Low,3
TKT-019273,CUST-08837,2025-07-24,Onboarding,High,2
TKT-019274,CUST-05046,2026-02-18,Technical Bug,Low,0
TKT-019275,CUST-04958,2025-12-09,Feature Request,Medium,0
TKT-019276,CUST-10332,2026-04-17,Onboarding,Urgent,3
TKT-019277,CUST-01110,2025-09-22,Billing,Medium,0
TKT-019278,CUST-09825,2026-01-02,Onboarding,Low,6
TKT-019279,CUST-00170,2026-06-16,Billing,Medium,1
TKT-019280,CUST-00944,2025-09-21,Billing,High,0
TKT-019281,CUST-07828,2026-04-14,Billing,Low,2
TKT-019282,CUST-09408,2025-12-12,Technical Bug,Low,4
TKT-019283,CUST-04141,2026-03-07,Technical Bug,Medium,0
TKT-019284,CUST-05608,2026-04-23,Technical Bug,Low,5
TKT-019285,CUST-09902,2026-02-11,Onboarding,Medium,0
TKT-019286,CUST-11889,2025-09-29,Technical Bug,Low,3
TKT-019287,CUST-07272,2025-08-08,Onboarding,High,0
TKT-019288,CUST-02626,2026-04-30,Onboarding,Medium,2
TKT-019289,CUST-04949,2025-08-14,Technical Bug,High,0
TKT-019290,CUST-04621,2026-01-29,Billing,Low,4
TKT-019291,CUST-05020,2025-10-15,Onboarding,Low,6
TKT-019292,CUST-11050,2026-03-26,Technical Bug,High,6
TKT-019293,CUST-09057,2026-06-21,Technical Bug,Low,1
TKT-019294,CUST-02006,2026-04-20,Billing,Low,1
TKT-019295,CUST-07931,2026-01-04,Billing,Low,1
TKT-019296,CUST-02684,2026-03-02,Feature Request,Medium,0
TKT-019297,CUST-06862,2025-08-08,Onboarding,Low,1
TKT-019298,CUST-01189,2026-02-07,Feature Request,High,1
TKT-019299,CUST-00391,2026-01-10,Billing,Medium,1
TKT-019300,CUST-10341,2026-01-12,Technical Bug,Low,2
TKT-019301,CUST-02886,2026-03-24,Feature Request,Medium,9
TKT-019302,CUST-00980,2025-08-25,Feature Request,Urgent,5
TKT-019303,CUST-02527,2025-07-23,Onboarding,High,2
TKT-019304,CUST-09451,2025-09-29,Billing,Urgent,0
TKT-019305,CUST-04702,2026-03-05,Feature Request,Medium,1
TKT-019306,CUST-04608,2025-10-06,Onboarding,High,2
TKT-019307,CUST-03528,2026-06-10,Onboarding,Low,0
TKT-019308,CUST-00921,2025-08-04,Billing,Medium,1
TKT-019309,CUST-05243,2025-12-26,Feature Request,Low,0
TKT-019310,CUST-02073,2025-08-23,Technical Bug,Medium,2
TKT-019311,CUST-02757,2025-09-01,Technical Bug,Medium,1
TKT-019312,CUST-00015,2025-12-23,Onboarding,High,1
TKT-019313,CUST-08831,2025-11-14,Feature Request,Medium,0
TKT-019314,CUST-09474,2025-10-12,Technical Bug,Low,0
TKT-019315,CUST-05565,2025-10-15,Onboarding,High,0
TKT-019316,CUST-09357,2026-04-14,Billing,Low,1
TKT-019317,CUST-06662,2025-10-11,Onboarding,Low,0
TKT-019318,CUST-02276,2025-07-09,Technical Bug,Medium,1
TKT-019319,CUST-05175,2025-10-24,Onboarding,Low,0
TKT-019320,CUST-01229,2026-01-25,Feature Request,Low,1
TKT-019321,CUST-04861,2025-12-03,Technical Bug,Low,3
TKT-019322,CUST-06619,2026-03-28,Onboarding,Medium,0
TKT-019323,CUST-01650,2026-03-24,Feature Request,Medium,0
TKT-019324,CUST-09240,2026-05-24,Onboarding,Low,3
TKT-019325,CUST-08618,2026-05-02,Feature Request,Medium,3
TKT-019326,CUST-05749,2025-12-06,Billing,High,0
TKT-019327,CUST-05905,2025-08-08,Onboarding,Low,4
TKT-019328,CUST-07388,2026-01-13,Feature Request,Urgent,5
TKT-019329,CUST-03005,2025-10-25,Technical Bug,Medium,0
TKT-019330,CUST-03767,2026-03-22,Feature Request,High,0
TKT-019331,CUST-01272,2026-02-27,Technical Bug,Medium,1
TKT-019332,CUST-06940,2026-06-13,Billing,Medium,1
TKT-019333,CUST-09707,2025-10-29,Billing,Low,1
TKT-019334,CUST-00869,2026-05-19,Feature Request,High,0
TKT-019335,CUST-06732,2025-08-18,Technical Bug,Low,2
TKT-019336,CUST-10760,2025-07-27,Billing,Medium,0
TKT-019337,CUST-10171,2026-01-20,Technical Bug,Low,5
TKT-019338,CUST-00085,2026-02-11,Onboarding,Low,0
TKT-019339,CUST-07678,2026-06-20,Billing,Low,3
TKT-019340,CUST-02457,2025-07-06,Onboarding,Low,0
TKT-019341,CUST-08279,2025-08-25,Technical Bug,Low,1
TKT-019342,CUST-08221,2025-07-09,Feature Request,Low,1
TKT-019343,CUST-06638,2025-12-02,Technical Bug,Low,0
TKT-019344,CUST-00257,2026-04-11,Billing,High,1
TKT-019345,CUST-06519,2025-11-30,Onboarding,Low,0
TKT-019346,CUST-04688,2026-03-22,Feature Request,Medium,0
TKT-019347,CUST-09909,2026-05-17,Technical Bug,Low,1
TKT-019348,CUST-07299,2026-05-29,Onboarding,Low,0
TKT-019349,CUST-07050,2025-11-12,Onboarding,Medium,0
TKT-019350,CUST-00010,2025-07-18,Technical Bug,Medium,3
TKT-019351,CUST-03475,2025-12-23,Onboarding,Low,5
TKT-019352,CUST-09940,2025-11-13,Feature Request,Low,1
TKT-019353,CUST-07093,2025-09-15,Feature Request,Low,8
TKT-019354,CUST-04497,2025-12-22,Feature Request,High,1
TKT-019355,CUST-03748,2025-07-12,Technical Bug,Medium,6
TKT-019356,CUST-03189,2025-09-03,Onboarding,High,4
TKT-019357,CUST-11834,2026-03-28,Technical Bug,Medium,3
TKT-019358,CUST-03578,2025-10-06,Onboarding,High,0
TKT-019359,CUST-04539,2025-08-16,Onboarding,High,1
TKT-019360,CUST-06059,2026-03-03,Onboarding,Low,0
TKT-019361,CUST-02797,2025-11-25,Technical Bug,High,1
TKT-019362,CUST-01501,2026-01-30,Feature Request,Low,2
TKT-019363,CUST-02478,2026-04-28,Billing,Medium,1
TKT-019364,CUST-01888,2026-04-17,Billing,Medium,0
TKT-019365,CUST-05497,2026-05-31,Technical Bug,Low,2
TKT-019366,CUST-09315,2026-02-13,Billing,Low,4
TKT-019367,CUST-02298,2026-01-31,Onboarding,High,1
TKT-019368,CUST-03402,2025-09-22,Technical Bug,Medium,0
TKT-019369,CUST-11359,2026-05-20,Feature Request,Low,0
TKT-019370,CUST-09860,2026-04-18,Billing,Low,2
TKT-019371,CUST-03462,2025-11-29,Billing,Medium,0
TKT-019372,CUST-07271,2025-11-29,Billing,High,1
TKT-019373,CUST-08478,2025-10-23,Billing,Medium,0
TKT-019374,CUST-03330,2025-08-25,Billing,Urgent,0
TKT-019375,CUST-07305,2025-07-03,Feature Request,Medium,1
TKT-019376,CUST-02202,2025-12-17,Feature Request,Low,0
TKT-019377,CUST-04059,2026-06-23,Billing,Medium,2
TKT-019378,CUST-11903,2025-12-13,Billing,Medium,0
TKT-019379,CUST-01262,2026-02-25,Feature Request,Low,5
TKT-019380,CUST-11715,2026-03-31,Technical Bug,Medium,5
TKT-019381,CUST-09041,2025-10-07,Onboarding,Low,2
TKT-019382,CUST-08274,2025-11-21,Technical Bug,High,1
TKT-019383,CUST-01079,2026-05-21,Billing,Medium,0
TKT-019384,CUST-02929,2026-04-08,Feature Request,Low,0
TKT-019385,CUST-05924,2026-05-14,Technical Bug,Medium,0
TKT-019386,CUST-08219,2026-02-20,Feature Request,Low,1
TKT-019387,CUST-08475,2025-12-08,Technical Bug,Medium,0
TKT-019388,CUST-11901,2026-06-03,Billing,Low,4
TKT-019389,CUST-00690,2026-02-16,Billing,Medium,2
TKT-019390,CUST-11140,2025-09-23,Billing,Low,0
TKT-019391,CUST-03807,2025-12-02,Feature Request,Low,0
TKT-019392,CUST-01454,2026-06-13,Feature Request,Medium,2
TKT-019393,CUST-02395,2025-10-18,Onboarding,Medium,2
TKT-019394,CUST-07625,2025-10-23,Onboarding,Medium,1
TKT-019395,CUST-08573,2025-12-03,Technical Bug,Low,2
TKT-019396,CUST-07697,2025-07-26,Technical Bug,High,1
TKT-019397,CUST-10470,2026-05-11,Technical Bug,High,1
TKT-019398,CUST-09378,2025-10-12,Onboarding,Medium,0
TKT-019399,CUST-09945,2026-02-14,Onboarding,Low,3
TKT-019400,CUST-09510,2025-09-22,Technical Bug,Low,0
TKT-019401,CUST-09385,2026-04-11,Onboarding,Low,2
TKT-019402,CUST-05607,2025-07-05,Feature Request,High,0
TKT-019403,CUST-01589,2025-09-13,Technical Bug,High,0
TKT-019404,CUST-04912,2026-02-12,Billing,Low,1
TKT-019405,CUST-00670,2026-02-02,Billing,Low,3
TKT-019406,CUST-00071,2025-08-09,Onboarding,Low,0
TKT-019407,CUST-04431,2025-08-28,Feature Request,High,1
TKT-019408,CUST-00476,2026-04-30,Onboarding,Low,1
TKT-019409,CUST-07181,2025-07-21,Billing,Medium,0
TKT-019410,CUST-00874,2025-09-01,Onboarding,High,0
TKT-019411,CUST-07262,2025-09-28,Technical Bug,Low,6
TKT-019412,CUST-08029,2026-02-15,Technical Bug,Low,2
TKT-019413,CUST-09890,2025-08-05,Billing,Urgent,0
TKT-019414,CUST-05355,2026-06-21,Onboarding,Urgent,0
TKT-019415,CUST-04885,2026-04-29,Technical Bug,Medium,2
TKT-019416,CUST-08072,2025-12-31,Feature Request,High,1
TKT-019417,CUST-00816,2026-01-21,Technical Bug,Medium,0
TKT-019418,CUST-00032,2025-12-13,Billing,Medium,3
TKT-019419,CUST-05291,2026-01-02,Technical Bug,Medium,1
TKT-019420,CUST-00964,2026-05-16,Feature Request,Low,0
TKT-019421,CUST-06126,2026-04-17,Feature Request,Low,1
TKT-019422,CUST-00940,2026-03-29,Feature Request,Low,2
TKT-019423,CUST-07310,2026-05-10,Onboarding,Medium,0
TKT-019424,CUST-00103,2025-09-03,Onboarding,Medium,3
TKT-019425,CUST-04808,2025-09-05,Technical Bug,Low,1
TKT-019426,CUST-09607,2025-09-24,Technical Bug,Low,2
TKT-019427,CUST-00141,2026-03-22,Technical Bug,Urgent,0
TKT-019428,CUST-05554,2026-04-29,Onboarding,Low,2
TKT-019429,CUST-10957,2025-08-13,Technical Bug,High,2
TKT-019430,CUST-07179,2025-11-24,Billing,High,0
TKT-019431,CUST-06555,2026-04-09,Feature Request,Medium,0
TKT-019432,CUST-00115,2026-01-05,Onboarding,Medium,0
TKT-019433,CUST-10810,2025-09-16,Onboarding,Medium,5
TKT-019434,CUST-02593,2026-01-22,Billing,Medium,3
TKT-019435,CUST-05377,2025-07-23,Onboarding,Medium,5
TKT-019436,CUST-07930,2025-12-05,Billing,Low,0
TKT-019437,CUST-01096,2025-09-14,Technical Bug,Medium,2
TKT-019438,CUST-04331,2025-07-30,Onboarding,Medium,0
TKT-019439,CUST-07516,2026-03-12,Feature Request,Low,4
TKT-019440,CUST-04742,2026-02-11,Technical Bug,Medium,1
TKT-019441,CUST-03425,2026-02-13,Billing,Low,0
TKT-019442,CUST-07146,2025-12-23,Onboarding,Medium,4
TKT-019443,CUST-09706,2026-03-25,Technical Bug,Low,4
TKT-019444,CUST-07465,2025-12-16,Billing,Low,2
TKT-019445,CUST-01167,2026-02-10,Onboarding,Medium,0
TKT-019446,CUST-04586,2026-05-08,Technical Bug,Medium,2
TKT-019447,CUST-04896,2025-10-16,Billing,Low,0
TKT-019448,CUST-06915,2026-04-11,Onboarding,Medium,1
TKT-019449,CUST-11953,2026-02-25,Technical Bug,Medium,0
TKT-019450,CUST-05322,2025-10-08,Feature Request,Medium,3
TKT-019451,CUST-10595,2025-11-08,Billing,High,6
TKT-019452,CUST-04805,2026-01-22,Feature Request,Medium,2
TKT-019453,CUST-05805,2025-08-22,Feature Request,Medium,1
TKT-019454,CUST-03214,2026-04-14,Onboarding,Urgent,1
TKT-019455,CUST-03773,2025-11-19,Onboarding,Low,0
TKT-019456,CUST-00682,2025-10-15,Technical Bug,Medium,1
TKT-019457,CUST-10173,2025-06-25,Technical Bug,Low,3
TKT-019458,CUST-04647,2026-06-05,Feature Request,Low,0
TKT-019459,CUST-08869,2025-07-19,Billing,Urgent,2
TKT-019460,CUST-01858,2026-01-23,Billing,Medium,0
TKT-019461,CUST-00839,2026-01-22,Technical Bug,High,1
TKT-019462,CUST-02090,2026-04-10,Billing,Medium,1
TKT-019463,CUST-00310,2025-09-09,Technical Bug,Medium,0
TKT-019464,CUST-02330,2025-07-31,Technical Bug,Low,0
TKT-019465,CUST-07228,2025-07-02,Feature Request,Medium,3
TKT-019466,CUST-11508,2026-01-17,Onboarding,Low,0
TKT-019467,CUST-02222,2026-03-05,Onboarding,Medium,1
TKT-019468,CUST-08505,2025-08-06,Feature Request,Medium,0
TKT-019469,CUST-05845,2025-08-02,Onboarding,Medium,0
TKT-019470,CUST-08868,2025-10-10,Feature Request,Low,1
TKT-019471,CUST-11109,2026-05-09,Feature Request,Low,2
TKT-019472,CUST-07175,2025-12-28,Onboarding,Low,0
TKT-019473,CUST-00710,2026-01-10,Feature Request,Medium,0
TKT-019474,CUST-02128,2026-06-10,Technical Bug,High,0
TKT-019475,CUST-10059,2025-11-30,Feature Request,Medium,0
TKT-019476,CUST-07402,2026-05-27,Feature Request,Low,0
TKT-019477,CUST-08823,2025-12-19,Feature Request,Low,1
TKT-019478,CUST-01759,2025-09-20,Billing,Medium,1
TKT-019479,CUST-00038,2025-10-08,Feature Request,High,1
TKT-019480,CUST-03387,2025-12-17,Feature Request,Low,0
TKT-019481,CUST-03502,2026-02-13,Feature Request,Low,0
TKT-019482,CUST-07988,2025-06-30,Feature Request,High,4
TKT-019483,CUST-08336,2025-06-24,Onboarding,Medium,3
TKT-019484,CUST-07759,2026-06-22,Billing,Medium,3
TKT-019485,CUST-07682,2026-03-09,Onboarding,High,1
TKT-019486,CUST-07426,2025-12-16,Technical Bug,Medium,0
TKT-019487,CUST-07991,2026-03-17,Feature Request,Low,4
TKT-019488,CUST-05096,2026-04-14,Billing,Low,0
TKT-019489,CUST-04693,2025-12-17,Onboarding,Medium,2
TKT-019490,CUST-08905,2025-12-16,Feature Request,Low,0
TKT-019491,CUST-07471,2025-08-26,Technical Bug,Medium,0
TKT-019492,CUST-09074,2025-08-14,Onboarding,High,1
TKT-019493,CUST-03366,2026-02-21,Onboarding,High,0
TKT-019494,CUST-08974,2025-10-12,Billing,Low,7
TKT-019495,CUST-09995,2025-10-10,Feature Request,High,7
TKT-019496,CUST-09342,2025-10-13,Feature Request,Low,1
TKT-019497,CUST-01062,2026-05-09,Feature Request,Low,1
TKT-019498,CUST-09290,2026-03-31,Billing,Low,2
TKT-019499,CUST-09805,2025-08-17,Billing,High,0
TKT-019500,CUST-00265,2025-08-08,Onboarding,High,1
TKT-019501,CUST-02854,2025-10-14,Technical Bug,Low,1
TKT-019502,CUST-08686,2025-11-07,Billing,Low,1
TKT-019503,CUST-04248,2026-05-21,Onboarding,Low,2
TKT-019504,CUST-11519,2026-04-20,Billing,High,0
TKT-019505,CUST-01879,2026-03-20,Onboarding,Medium,0
TKT-019506,CUST-04639,2025-09-30,Onboarding,Low,0
TKT-019507,CUST-03089,2025-12-30,Billing,Medium,3
TKT-019508,CUST-00055,2025-08-17,Onboarding,Low,0
TKT-019509,CUST-09627,2025-10-28,Billing,Medium,0
TKT-019510,CUST-11455,2026-01-18,Onboarding,High,0
TKT-019511,CUST-11214,2025-10-03,Billing,Medium,0
TKT-019512,CUST-04943,2026-01-09,Billing,Low,4
TKT-019513,CUST-04523,2026-01-06,Feature Request,Medium,1
TKT-019514,CUST-06255,2025-06-30,Feature Request,Low,3
TKT-019515,CUST-07224,2026-05-15,Onboarding,Urgent,5
TKT-019516,CUST-02402,2025-12-05,Feature Request,Low,1
TKT-019517,CUST-06785,2025-11-30,Billing,Low,1
TKT-019518,CUST-01296,2025-11-16,Technical Bug,Low,1
TKT-019519,CUST-10976,2026-05-02,Technical Bug,High,9
TKT-019520,CUST-01388,2026-01-11,Billing,Medium,3
TKT-019521,CUST-10142,2025-10-11,Feature Request,Medium,0
TKT-019522,CUST-08731,2025-11-16,Technical Bug,Low,3
TKT-019523,CUST-03850,2025-07-08,Billing,High,2
TKT-019524,CUST-00085,2025-12-29,Feature Request,Urgent,0
TKT-019525,CUST-02414,2025-12-10,Technical Bug,Low,0
TKT-019526,CUST-01147,2026-03-11,Billing,Low,0
TKT-019527,CUST-02572,2025-12-29,Feature Request,Medium,2
TKT-019528,CUST-02133,2025-11-16,Onboarding,High,4
TKT-019529,CUST-03418,2026-02-04,Technical Bug,Low,1
TKT-019530,CUST-09749,2025-08-29,Billing,Medium,0
TKT-019531,CUST-02057,2025-12-11,Onboarding,High,1
TKT-019532,CUST-10874,2026-03-30,Onboarding,Low,0
TKT-019533,CUST-09666,2025-10-23,Billing,Medium,0
TKT-019534,CUST-08936,2025-08-27,Onboarding,Low,0
TKT-019535,CUST-09125,2026-03-31,Feature Request,High,0
TKT-019536,CUST-07214,2026-04-17,Technical Bug,Low,1
TKT-019537,CUST-08105,2025-08-12,Feature Request,Medium,1
TKT-019538,CUST-00843,2026-04-13,Onboarding,Medium,3
TKT-019539,CUST-11583,2026-02-11,Technical Bug,Low,1
TKT-019540,CUST-08476,2025-09-27,Onboarding,Medium,0
TKT-019541,CUST-01345,2026-02-04,Feature Request,Medium,0
TKT-019542,CUST-03305,2026-06-04,Technical Bug,Medium,0
TKT-019543,CUST-03823,2026-04-12,Billing,Urgent,3
TKT-019544,CUST-09151,2026-03-19,Feature Request,High,5
TKT-019545,CUST-10392,2026-02-22,Billing,Medium,0
TKT-019546,CUST-05512,2026-06-05,Technical Bug,Medium,2
TKT-019547,CUST-08584,2026-03-23,Feature Request,High,0
TKT-019548,CUST-11472,2025-09-07,Technical Bug,Medium,0
TKT-019549,CUST-00803,2025-07-21,Feature Request,High,0
TKT-019550,CUST-06181,2025-11-06,Feature Request,Medium,2
TKT-019551,CUST-00083,2025-12-12,Feature Request,High,7
TKT-019552,CUST-04601,2025-07-29,Technical Bug,Urgent,2
TKT-019553,CUST-09704,2025-08-16,Technical Bug,Low,1
TKT-019554,CUST-02896,2025-09-16,Billing,Low,0
TKT-019555,CUST-10414,2025-10-09,Onboarding,High,3
TKT-019556,CUST-07153,2026-05-22,Feature Request,High,1
TKT-019557,CUST-09341,2026-03-22,Onboarding,Medium,0
TKT-019558,CUST-02134,2026-05-21,Technical Bug,High,0
TKT-019559,CUST-11617,2025-07-18,Billing,Low,1
TKT-019560,CUST-00146,2025-08-03,Onboarding,Medium,1
TKT-019561,CUST-04040,2026-02-25,Technical Bug,Medium,3
TKT-019562,CUST-04172,2025-07-01,Onboarding,Low,1
TKT-019563,CUST-00286,2025-11-26,Feature Request,Medium,1
TKT-019564,CUST-06172,2026-04-23,Technical Bug,Low,1
TKT-019565,CUST-10890,2025-08-05,Billing,Medium,2
TKT-019566,CUST-09299,2025-11-13,Feature Request,Low,2
TKT-019567,CUST-02882,2026-05-12,Onboarding,Medium,0
TKT-019568,CUST-02432,2026-01-11,Technical Bug,Low,2
TKT-019569,CUST-08092,2025-11-06,Onboarding,Medium,0
TKT-019570,CUST-00725,2026-01-15,Feature Request,Low,13
TKT-019571,CUST-05404,2026-01-16,Billing,High,0
TKT-019572,CUST-07608,2025-11-08,Onboarding,Low,0
TKT-019573,CUST-02225,2026-06-20,Onboarding,Low,1
TKT-019574,CUST-07548,2025-07-08,Technical Bug,Medium,1
TKT-019575,CUST-07892,2025-08-07,Technical Bug,Low,1
TKT-019576,CUST-11949,2026-03-20,Technical Bug,Medium,0
TKT-019577,CUST-07472,2026-01-15,Technical Bug,Low,1
TKT-019578,CUST-08183,2025-12-20,Onboarding,High,2
TKT-019579,CUST-11878,2026-03-07,Onboarding,Medium,1
TKT-019580,CUST-00566,2025-10-20,Billing,Low,0
TKT-019581,CUST-06495,2026-06-21,Billing,Medium,1
TKT-019582,CUST-07340,2025-07-04,Feature Request,Urgent,4
TKT-019583,CUST-00346,2026-02-05,Billing,Medium,0
TKT-019584,CUST-08850,2026-05-27,Technical Bug,Medium,0
TKT-019585,CUST-03307,2026-04-22,Technical Bug,Low,2
TKT-019586,CUST-11553,2025-11-04,Technical Bug,High,1
TKT-019587,CUST-11809,2026-06-20,Feature Request,Low,0
TKT-019588,CUST-06559,2026-04-08,Technical Bug,Medium,6
TKT-019589,CUST-02352,2025-09-03,Technical Bug,Low,7
TKT-019590,CUST-09882,2026-02-14,Feature Request,Low,0
TKT-019591,CUST-10562,2025-09-12,Feature Request,Medium,1
TKT-019592,CUST-07695,2025-12-11,Billing,Low,0
TKT-019593,CUST-09936,2025-11-17,Billing,Medium,0
TKT-019594,CUST-04184,2025-11-12,Onboarding,Medium,2
TKT-019595,CUST-02646,2025-09-16,Billing,Low,1
TKT-019596,CUST-09477,2025-08-09,Feature Request,Low,1
TKT-019597,CUST-00861,2025-10-19,Feature Request,Medium,0
TKT-019598,CUST-08400,2026-05-14,Feature Request,High,0
TKT-019599,CUST-08817,2025-07-09,Billing,Urgent,0
TKT-019600,CUST-00830,2026-03-30,Onboarding,Low,2
TKT-019601,CUST-09702,2025-08-25,Billing,Urgent,1
TKT-019602,CUST-02844,2025-08-26,Technical Bug,Medium,0
TKT-019603,CUST-10120,2025-08-12,Technical Bug,Medium,0
TKT-019604,CUST-05487,2026-01-26,Onboarding,Low,1
TKT-019605,CUST-07633,2025-11-20,Technical Bug,Low,0
TKT-019606,CUST-00426,2026-05-17,Technical Bug,High,2
TKT-019607,CUST-05081,2026-04-21,Technical Bug,Low,1
TKT-019608,CUST-11208,2026-05-17,Technical Bug,Low,0
TKT-019609,CUST-05626,2025-12-12,Onboarding,Medium,2
TKT-019610,CUST-00753,2026-04-16,Feature Request,Low,0
TKT-019611,CUST-00886,2025-08-02,Billing,Low,1
TKT-019612,CUST-10650,2026-01-28,Feature Request,Low,2
TKT-019613,CUST-04356,2026-02-13,Billing,Medium,3
TKT-019614,CUST-10032,2025-07-20,Feature Request,Low,2
TKT-019615,CUST-03388,2026-04-15,Feature Request,Low,0
TKT-019616,CUST-11664,2025-12-16,Technical Bug,Low,6
TKT-019617,CUST-01074,2025-10-27,Billing,Low,2
TKT-019618,CUST-07464,2025-12-24,Technical Bug,Low,0
TKT-019619,CUST-03353,2026-04-21,Technical Bug,Low,0
TKT-019620,CUST-01240,2025-11-16,Technical Bug,High,1
TKT-019621,CUST-08942,2026-04-14,Feature Request,Low,4
TKT-019622,CUST-10712,2026-02-08,Billing,Medium,0
TKT-019623,CUST-05676,2025-09-01,Feature Request,Medium,0
TKT-019624,CUST-05223,2026-03-27,Billing,High,0
